,Year,Product,Order method type,Retailer country,Revenue,Quantity,Gross profit
55333,2006,Trail Scout,Web,Italy,64022.0,269.0,22578.26
55334,2006,Trail Scout,Web,Spain,13804.0,58.0,4877.8
55378,2006,Trail Scout,E-mail,Canada,24038.0,101.0,8435.06
55566,2006,Astro Pilot,Telephone,United States,4785.0,33.0,1811.37
55570,2006,Astro Pilot,Telephone,Japan,17980.0,124.0,6806.36
55580,2006,Astro Pilot,Telephone,Germany,10585.0,73.0,3973.39
55608,2006,Astro Pilot,Web,United States,2567660.0,17708.0,968055.21
55609,2006,Astro Pilot,Web,Canada,827515.0,5707.0,311809.98
55610,2006,Astro Pilot,Web,Mexico,356845.0,2461.0,134536.6
55611,2006,Astro Pilot,Web,Brazil,456025.0,3145.0,171813.19
55612,2006,Astro Pilot,Web,Japan,929450.0,6410.0,350173.36
55613,2006,Astro Pilot,Web,Korea,283185.0,1953.0,106795.8
55614,2006,Astro Pilot,Web,China,729350.0,5030.0,274800.28
55615,2006,Astro Pilot,Web,Singapore,377725.0,2605.0,142376.3
55616,2006,Astro Pilot,Web,Australia,240120.0,1656.0,90420.48
55617,2006,Astro Pilot,Web,Netherlands,433985.0,2993.0,163584.78
55618,2006,Astro Pilot,Web,Sweden,374535.0,2583.0,141225.13
55619,2006,Astro Pilot,Web,Finland,343650.0,2370.0,129577.22
55620,2006,Astro Pilot,Web,Denmark,245340.0,1692.0,92467.34
55621,2006,Astro Pilot,Web,France,878990.0,6062.0,331123.4
55622,2006,Astro Pilot,Web,Germany,606390.0,4182.0,228492.14
55623,2006,Astro Pilot,Web,United Kingdom,946415.0,6527.0,356549.73
55624,2006,Astro Pilot,Web,Belgium,453705.0,3129.0,170949.28
55625,2006,Astro Pilot,Web,Switzerland,373810.0,2578.0,140809.34
55626,2006,Astro Pilot,Web,Austria,465885.0,3213.0,175448.8
55627,2006,Astro Pilot,Web,Italy,528380.0,3644.0,199007.5
55628,2006,Astro Pilot,Web,Spain,482850.0,3330.0,182029.8
55672,2006,Astro Pilot,E-mail,Canada,137315.0,947.0,51788.74
55713,2006,Sky Pilot,Telephone,United States,5728.0,16.0,1959.04
55727,2006,Sky Pilot,Telephone,Germany,2148.0,6.0,750.42
55755,2006,Sky Pilot,Web,United States,1475676.0,4122.0,509697.77
55756,2006,Sky Pilot,Web,Canada,470412.0,1314.0,162902.02
55757,2006,Sky Pilot,Web,Mexico,139978.0,391.0,48399.46
55758,2006,Sky Pilot,Web,Brazil,169334.0,473.0,58575.44
55759,2006,Sky Pilot,Web,Japan,587836.0,1642.0,202811.92
55760,2006,Sky Pilot,Web,Korea,237712.0,664.0,82068.35
55761,2006,Sky Pilot,Web,China,372678.0,1041.0,128911.46
55762,2006,Sky Pilot,Web,Singapore,300362.0,839.0,103767.92
55763,2006,Sky Pilot,Web,Australia,48330.0,135.0,16695.54
55764,2006,Sky Pilot,Web,Netherlands,325422.0,909.0,112629.28
55765,2006,Sky Pilot,Web,Sweden,161458.0,451.0,55823.23
55766,2006,Sky Pilot,Web,Finland,228762.0,639.0,78794.24
55767,2006,Sky Pilot,Web,Denmark,179716.0,502.0,61948.27
55768,2006,Sky Pilot,Web,France,542012.0,1514.0,187028.96
55769,2006,Sky Pilot,Web,Germany,360506.0,1007.0,124956.12
55770,2006,Sky Pilot,Web,United Kingdom,543444.0,1518.0,187921.67
55771,2006,Sky Pilot,Web,Belgium,159310.0,445.0,54745.89
55772,2006,Sky Pilot,Web,Switzerland,184728.0,516.0,63998.76
55773,2006,Sky Pilot,Web,Austria,359074.0,1003.0,124279.52
55774,2006,Sky Pilot,Web,Italy,370888.0,1036.0,128145.16
55775,2006,Sky Pilot,Web,Spain,265994.0,743.0,92299.02
55819,2006,Sky Pilot,E-mail,Canada,77328.0,216.0,26673.54
55902,2006,Auto Pilot,Web,United States,533450.0,2270.0,186081.07
55903,2006,Auto Pilot,Web,Canada,227715.0,969.0,79413.45
55904,2006,Auto Pilot,Web,Mexico,93295.0,397.0,32494.48
55905,2006,Auto Pilot,Web,Brazil,117970.0,502.0,41124.45
55906,2006,Auto Pilot,Web,Japan,262965.0,1119.0,91662.07
55907,2006,Auto Pilot,Web,Korea,105515.0,449.0,36833.18
55908,2006,Auto Pilot,Web,China,247220.0,1052.0,86289.6
55909,2006,Auto Pilot,Web,Singapore,113740.0,484.0,39662.59
55910,2006,Auto Pilot,Web,Australia,60630.0,258.0,21170.38
55911,2006,Auto Pilot,Web,Netherlands,62510.0,266.0,21810.48
55912,2006,Auto Pilot,Web,Sweden,113975.0,485.0,39729.04
55913,2006,Auto Pilot,Web,Finland,84130.0,358.0,29345.22
55914,2006,Auto Pilot,Web,Denmark,105750.0,450.0,36931.1
55915,2006,Auto Pilot,Web,France,240640.0,1024.0,83895.28
55916,2006,Auto Pilot,Web,Germany,137475.0,585.0,48009.64
55917,2006,Auto Pilot,Web,United Kingdom,209385.0,891.0,73105.76
55918,2006,Auto Pilot,Web,Belgium,119850.0,510.0,41743.59
55919,2006,Auto Pilot,Web,Switzerland,107160.0,456.0,37404.1
55920,2006,Auto Pilot,Web,Austria,136065.0,579.0,47514.5
55921,2006,Auto Pilot,Web,Italy,119850.0,510.0,41784.19
55922,2006,Auto Pilot,Web,Spain,129485.0,551.0,45130.0
55966,2006,Auto Pilot,E-mail,Canada,59455.0,253.0,20708.41
56007,2006,BugShield Natural,Telephone,United States,27181.56,4546.0,18726.0
56008,2006,BugShield Natural,Telephone,Canada,22748.64,3816.0,15650.88
56015,2006,BugShield Natural,Telephone,Australia,3156.0,526.0,2177.64
56017,2006,BugShield Natural,Telephone,Sweden,6882.0,1147.0,4748.58
56020,2006,BugShield Natural,Telephone,France,9912.0,1652.0,6839.28
56021,2006,BugShield Natural,Telephone,Germany,2010.0,335.0,1386.9
56026,2006,BugShield Natural,Telephone,Italy,3642.0,607.0,2512.98
56028,2006,BugShield Natural,Sales visit,United States,9603.0,1613.0,6602.82
56029,2006,BugShield Natural,Sales visit,Canada,2664.0,444.0,1838.16
56030,2006,BugShield Natural,Sales visit,Mexico,25902.0,4317.0,17872.38
56036,2006,BugShield Natural,Sales visit,Australia,2862.0,477.0,1974.78
56037,2006,BugShield Natural,Sales visit,Netherlands,2712.0,452.0,1871.28
56041,2006,BugShield Natural,Sales visit,France,7440.0,1240.0,5133.6
56043,2006,BugShield Natural,Sales visit,United Kingdom,7668.0,1278.0,5290.92
56044,2006,BugShield Natural,Sales visit,Belgium,2214.0,369.0,1527.66
56045,2006,BugShield Natural,Sales visit,Switzerland,2478.0,413.0,1709.82
56046,2006,BugShield Natural,Sales visit,Austria,6036.0,1006.0,4164.84
56049,2006,BugShield Natural,Web,United States,128958.36,21609.0,88765.62
56050,2006,BugShield Natural,Web,Canada,29892.0,4982.0,20625.48
56051,2006,BugShield Natural,Web,Mexico,24408.0,4068.0,16841.52
56052,2006,BugShield Natural,Web,Brazil,28848.0,4808.0,19905.12
56053,2006,BugShield Natural,Web,Japan,61164.0,10194.0,42203.16
56054,2006,BugShield Natural,Web,Korea,40788.0,6798.0,28143.72
56055,2006,BugShield Natural,Web,China,63200.28,10576.0,43528.92
56056,2006,BugShield Natural,Web,Singapore,46698.0,7783.0,32221.62
56057,2006,BugShield Natural,Web,Australia,29304.0,4884.0,20219.76
56058,2006,BugShield Natural,Web,Netherlands,35538.0,5923.0,24521.22
56059,2006,BugShield Natural,Web,Sweden,7608.0,1268.0,5249.52
56060,2006,BugShield Natural,Web,Finland,43098.0,7183.0,29737.62
56061,2006,BugShield Natural,Web,Denmark,11082.0,1847.0,7646.58
56062,2006,BugShield Natural,Web,France,33078.0,5513.0,22823.82
56063,2006,BugShield Natural,Web,Germany,50292.0,8382.0,34701.48
56064,2006,BugShield Natural,Web,United Kingdom,54714.0,9119.0,37752.66
56065,2006,BugShield Natural,Web,Belgium,24918.0,4153.0,17193.42
56066,2006,BugShield Natural,Web,Switzerland,23532.0,3922.0,16237.08
56067,2006,BugShield Natural,Web,Austria,18642.0,3107.0,12862.98
56068,2006,BugShield Natural,Web,Italy,39102.0,6517.0,26980.38
56069,2006,BugShield Natural,Web,Spain,32442.0,5407.0,22384.98
56070,2006,BugShield Natural,Special,United States,4068.96,692.0,2781.84
56092,2006,BugShield Natural,Mail,Canada,3234.0,539.0,2231.46
56105,2006,BugShield Natural,Mail,Germany,2472.0,412.0,1705.68
56113,2006,BugShield Natural,E-mail,Canada,11856.0,1976.0,8180.64
56116,2006,BugShield Natural,E-mail,Japan,6450.0,1075.0,4450.5
56125,2006,BugShield Natural,E-mail,France,2682.0,447.0,1850.58
56138,2006,BugShield Natural,Fax,Korea,4140.0,690.0,2856.6
56145,2006,BugShield Natural,Fax,Denmark,2364.0,394.0,1631.16
56153,2006,BugShield Natural,Fax,Spain,2904.0,484.0,2003.76
56162,2006,BugShield Spray,Telephone,Australia,0.0,66.0,-120.78
56164,2006,BugShield Spray,Telephone,Sweden,1256.09,209.0,873.62
56167,2006,BugShield Spray,Telephone,France,1111.85,278.0,603.11
56168,2006,BugShield Spray,Telephone,Germany,1262.1,210.0,877.8
56173,2006,BugShield Spray,Telephone,Italy,2325.87,387.0,1617.66
56174,2006,BugShield Spray,Telephone,Spain,1833.05,305.0,1274.9
56175,2006,BugShield Spray,Sales visit,United States,793.32,277.0,286.41
56177,2006,BugShield Spray,Sales visit,Mexico,8534.2,1854.0,5141.38
56179,2006,BugShield Spray,Sales visit,Japan,6394.64,1064.0,4447.52
56181,2006,BugShield Spray,Sales visit,China,5493.14,914.0,3820.52
56183,2006,BugShield Spray,Sales visit,Australia,9525.85,1585.0,6625.3
56185,2006,BugShield Spray,Sales visit,Sweden,6574.94,1094.0,4572.92
56188,2006,BugShield Spray,Sales visit,France,1394.32,394.0,673.3
56190,2006,BugShield Spray,Sales visit,United Kingdom,2085.47,347.0,1450.46
56192,2006,BugShield Spray,Sales visit,Switzerland,11334.86,1886.0,7883.48
56193,2006,BugShield Spray,Sales visit,Austria,0.0,60.0,-109.8
56196,2006,BugShield Spray,Web,United States,93004.75,17444.0,61082.23
56197,2006,BugShield Spray,Web,Canada,35471.02,6267.0,24002.41
56198,2006,BugShield Spray,Web,Mexico,22351.19,3858.0,15291.05
56199,2006,BugShield Spray,Web,Brazil,18096.11,3400.0,11874.11
56200,2006,BugShield Spray,Web,Japan,26816.62,5112.0,17461.66
56201,2006,BugShield Spray,Web,Korea,25987.24,4798.0,17206.9
56202,2006,BugShield Spray,Web,China,31113.77,6057.0,20029.46
56203,2006,BugShield Spray,Web,Singapore,26990.91,5015.0,17813.46
56204,2006,BugShield Spray,Web,Australia,10872.09,2146.0,6944.91
56205,2006,BugShield Spray,Web,Netherlands,23751.52,4516.0,15487.24
56206,2006,BugShield Spray,Web,Sweden,2956.92,776.0,1536.84
56207,2006,BugShield Spray,Web,Finland,24881.4,4620.0,16426.8
56208,2006,BugShield Spray,Web,Denmark,5703.49,1019.0,3838.72
56209,2006,BugShield Spray,Web,France,28180.89,5179.0,18703.32
56210,2006,BugShield Spray,Web,Germany,21395.6,4117.0,13861.49
56211,2006,BugShield Spray,Web,United Kingdom,35891.72,6713.0,23606.93
56212,2006,BugShield Spray,Web,Belgium,15692.11,2891.0,10401.58
56213,2006,BugShield Spray,Web,Switzerland,3678.12,889.0,2051.25
56214,2006,BugShield Spray,Web,Austria,14820.66,2717.0,9848.55
56215,2006,BugShield Spray,Web,Italy,14496.12,2969.0,9062.85
56216,2006,BugShield Spray,Web,Spain,18522.82,3318.0,12450.88
56239,2006,BugShield Spray,Mail,Canada,5246.73,873.0,3649.14
56242,2006,BugShield Spray,Mail,Japan,0.0,73.0,-133.59
56263,2006,BugShield Spray,E-mail,Japan,5805.66,1075.0,3838.41
56273,2006,BugShield Spray,E-mail,Germany,8978.94,1539.0,6162.57
56278,2006,BugShield Spray,E-mail,Italy,7903.15,1315.0,5496.7
56280,2006,BugShield Spray,Fax,United States,4795.98,798.0,3335.64
56300,2006,BugShield Spray,Fax,Spain,1394.32,509.0,462.85
56309,2006,BugShield Lotion Lite,Telephone,Australia,2051.0,293.0,1500.16
56314,2006,BugShield Lotion Lite,Telephone,France,6097.0,871.0,4459.52
56315,2006,BugShield Lotion Lite,Telephone,Germany,3045.0,435.0,2227.2
56321,2006,BugShield Lotion Lite,Telephone,Spain,2268.0,324.0,1658.88
56322,2006,BugShield Lotion Lite,Sales visit,United States,4305.0,615.0,3148.8
56323,2006,BugShield Lotion Lite,Sales visit,Canada,1449.0,207.0,1059.84
56324,2006,BugShield Lotion Lite,Sales visit,Mexico,6237.0,891.0,4561.92
56328,2006,BugShield Lotion Lite,Sales visit,China,5705.0,815.0,4172.8
56330,2006,BugShield Lotion Lite,Sales visit,Australia,8057.0,1151.0,5893.12
56335,2006,BugShield Lotion Lite,Sales visit,France,532.0,76.0,389.12
56339,2006,BugShield Lotion Lite,Sales visit,Switzerland,4557.0,651.0,3333.12
56340,2006,BugShield Lotion Lite,Sales visit,Austria,770.0,110.0,563.2
56343,2006,BugShield Lotion Lite,Web,United States,54726.0,7818.0,40028.16
56344,2006,BugShield Lotion Lite,Web,Canada,18942.0,2706.0,13854.72
56345,2006,BugShield Lotion Lite,Web,Mexico,12040.0,1720.0,8806.4
56346,2006,BugShield Lotion Lite,Web,Brazil,10395.0,1485.0,7603.2
56347,2006,BugShield Lotion Lite,Web,Japan,16520.0,2360.0,12083.2
56348,2006,BugShield Lotion Lite,Web,Korea,15547.0,2221.0,11371.52
56349,2006,BugShield Lotion Lite,Web,China,16212.0,2316.0,11857.92
56350,2006,BugShield Lotion Lite,Web,Singapore,16163.0,2309.0,11822.08
56351,2006,BugShield Lotion Lite,Web,Australia,2100.0,300.0,1536.0
56352,2006,BugShield Lotion Lite,Web,Netherlands,13853.0,1979.0,10132.48
56353,2006,BugShield Lotion Lite,Web,Sweden,4375.0,625.0,3200.0
56354,2006,BugShield Lotion Lite,Web,Finland,14868.0,2124.0,10874.88
56355,2006,BugShield Lotion Lite,Web,Denmark,5600.0,800.0,4096.0
56356,2006,BugShield Lotion Lite,Web,France,11753.0,1679.0,8596.48
56357,2006,BugShield Lotion Lite,Web,Germany,15862.0,2266.0,11601.92
56358,2006,BugShield Lotion Lite,Web,United Kingdom,22491.0,3213.0,16450.56
56359,2006,BugShield Lotion Lite,Web,Belgium,9380.0,1340.0,6860.8
56360,2006,BugShield Lotion Lite,Web,Switzerland,4431.0,633.0,3240.96
56361,2006,BugShield Lotion Lite,Web,Austria,8372.0,1196.0,6123.52
56362,2006,BugShield Lotion Lite,Web,Italy,14763.0,2109.0,10798.08
56363,2006,BugShield Lotion Lite,Web,Spain,6573.0,939.0,4807.68
56386,2006,BugShield Lotion Lite,Mail,Canada,3941.0,563.0,2882.56
56410,2006,BugShield Lotion Lite,E-mail,Japan,6797.0,971.0,4971.52
56447,2006,BugShield Lotion Lite,Fax,Spain,4137.0,591.0,3025.92
56448,2006,BugShield Lotion,Telephone,United States,3773.0,539.0,2517.13
56453,2006,BugShield Lotion,Telephone,Korea,2240.0,320.0,1494.4
56456,2006,BugShield Lotion,Telephone,Australia,2765.0,395.0,1844.65
56458,2006,BugShield Lotion,Telephone,Sweden,1582.0,226.0,1055.42
56461,2006,BugShield Lotion,Telephone,France,7483.0,1069.0,4992.23
56462,2006,BugShield Lotion,Telephone,Germany,8491.0,1213.0,5664.71
56468,2006,BugShield Lotion,Telephone,Spain,2023.0,289.0,1349.63
56469,2006,BugShield Lotion,Sales visit,United States,11641.0,1663.0,7766.21
56471,2006,BugShield Lotion,Sales visit,Mexico,3885.0,555.0,2591.85
56475,2006,BugShield Lotion,Sales visit,China,4515.0,645.0,3012.15
56477,2006,BugShield Lotion,Sales visit,Australia,16576.0,2368.0,11058.56
56478,2006,BugShield Lotion,Sales visit,Netherlands,2226.0,318.0,1485.06
56479,2006,BugShield Lotion,Sales visit,Sweden,3318.0,474.0,2213.58
56482,2006,BugShield Lotion,Sales visit,France,1106.0,158.0,737.86
56484,2006,BugShield Lotion,Sales visit,United Kingdom,2639.0,377.0,1760.59
56486,2006,BugShield Lotion,Sales visit,Switzerland,13090.0,1870.0,8732.9
56487,2006,BugShield Lotion,Sales visit,Austria,3080.0,440.0,2054.8
56490,2006,BugShield Lotion,Web,United States,107315.04,15355.0,71537.89
56491,2006,BugShield Lotion,Web,Canada,41713.0,5959.0,27828.53
56492,2006,BugShield Lotion,Web,Mexico,34979.0,4997.0,23335.99
56493,2006,BugShield Lotion,Web,Brazil,22092.0,3156.0,14738.52
56494,2006,BugShield Lotion,Web,Japan,36736.0,5248.0,24508.16
56495,2006,BugShield Lotion,Web,Korea,30702.0,4386.0,20482.62
56496,2006,BugShield Lotion,Web,China,41979.0,5997.0,28005.99
56497,2006,BugShield Lotion,Web,Singapore,34230.0,4890.0,22836.3
56498,2006,BugShield Lotion,Web,Australia,6503.0,929.0,4338.43
56499,2006,BugShield Lotion,Web,Netherlands,26068.0,3724.0,17391.08
56500,2006,BugShield Lotion,Web,Sweden,3451.0,493.0,2302.31
56501,2006,BugShield Lotion,Web,Finland,31528.0,4504.0,21033.68
56502,2006,BugShield Lotion,Web,Denmark,12096.0,1728.0,8069.76
56503,2006,BugShield Lotion,Web,France,30303.0,4329.0,20216.43
56504,2006,BugShield Lotion,Web,Germany,28301.0,4043.0,18880.81
56505,2006,BugShield Lotion,Web,United Kingdom,45528.0,6504.0,30373.68
56506,2006,BugShield Lotion,Web,Belgium,19887.0,2841.0,13267.47
56507,2006,BugShield Lotion,Web,Switzerland,5936.0,848.0,3960.16
56508,2006,BugShield Lotion,Web,Austria,15267.0,2181.0,10185.27
56509,2006,BugShield Lotion,Web,Italy,25893.0,3699.0,17274.33
56510,2006,BugShield Lotion,Web,Spain,19537.0,2791.0,13033.97
56533,2006,BugShield Lotion,Mail,Canada,9933.0,1419.0,6626.73
56536,2006,BugShield Lotion,Mail,Japan,1442.0,206.0,962.02
56557,2006,BugShield Lotion,E-mail,Japan,11270.0,1610.0,7518.7
56567,2006,BugShield Lotion,E-mail,Germany,3248.0,464.0,2166.88
56572,2006,BugShield Lotion,E-mail,Italy,5411.0,773.0,3609.91
56574,2006,BugShield Lotion,Fax,United States,2044.0,292.0,1363.64
56594,2006,BugShield Lotion,Fax,Spain,5110.0,730.0,3409.1
56595,2006,BugShield Extreme,Telephone,United States,46023.74,6733.0,29729.88
56596,2006,BugShield Extreme,Telephone,Canada,8033.06,1171.0,5199.24
56600,2006,BugShield Extreme,Telephone,Korea,6748.0,964.0,4415.12
56605,2006,BugShield Extreme,Telephone,Sweden,30583.0,4473.0,19758.34
56608,2006,BugShield Extreme,Telephone,France,10186.54,1508.0,6537.18
56609,2006,BugShield Extreme,Telephone,Germany,10395.0,1485.0,6801.3
56613,2006,BugShield Extreme,Telephone,Austria,5782.0,865.0,3688.7
56614,2006,BugShield Extreme,Telephone,Italy,9809.8,1430.0,6349.2
56616,2006,BugShield Extreme,Sales visit,United States,19881.19,2955.0,12730.09
56617,2006,BugShield Extreme,Sales visit,Canada,15319.36,2359.0,9610.58
56620,2006,BugShield Extreme,Sales visit,Japan,7305.9,1065.0,4728.6
56624,2006,BugShield Extreme,Sales visit,Australia,28418.04,4128.0,18428.28
56625,2006,BugShield Extreme,Sales visit,Netherlands,14659.82,2193.0,9352.76
56626,2006,BugShield Extreme,Sales visit,Sweden,11186.0,1598.0,7318.84
56629,2006,BugShield Extreme,Sales visit,France,17792.46,2715.0,11222.16
56631,2006,BugShield Extreme,Sales visit,United Kingdom,18793.53,2754.0,12128.85
56632,2006,BugShield Extreme,Sales visit,Belgium,0.0,29.0,-70.18
56633,2006,BugShield Extreme,Sales visit,Switzerland,15589.0,2227.0,10199.66
56634,2006,BugShield Extreme,Sales visit,Austria,4305.0,654.0,2722.32
56637,2006,BugShield Extreme,Web,United States,340810.05,51441.0,216322.83
56638,2006,BugShield Extreme,Web,Canada,81767.28,11964.0,52814.4
56639,2006,BugShield Extreme,Web,Mexico,126080.15,18878.0,80395.39
56640,2006,BugShield Extreme,Web,Brazil,73324.3,10689.0,47456.92
56641,2006,BugShield Extreme,Web,Japan,149640.4,22054.0,96269.72
56642,2006,BugShield Extreme,Web,Korea,91690.76,13632.0,58701.32
56643,2006,BugShield Extreme,Web,China,141637.93,21391.0,89871.71
56644,2006,BugShield Extreme,Web,Singapore,114017.47,16953.0,72991.21
56645,2006,BugShield Extreme,Web,Australia,58462.04,8710.0,37383.84
56646,2006,BugShield Extreme,Web,Netherlands,80577.14,11931.0,51704.12
56647,2006,BugShield Extreme,Web,Sweden,22399.44,3277.0,14469.1
56648,2006,BugShield Extreme,Web,Finland,105547.12,15744.0,67446.64
56649,2006,BugShield Extreme,Web,Denmark,5901.0,843.0,3860.94
56650,2006,BugShield Extreme,Web,France,96916.68,14198.0,62557.52
56651,2006,BugShield Extreme,Web,Germany,105029.12,15424.0,67703.04
56652,2006,BugShield Extreme,Web,United Kingdom,138671.33,20474.0,89124.25
56653,2006,BugShield Extreme,Web,Belgium,67761.96,9730.0,44215.36
56654,2006,BugShield Extreme,Web,Switzerland,49413.0,7222.0,31935.76
56655,2006,BugShield Extreme,Web,Austria,54523.0,7901.0,35402.58
56656,2006,BugShield Extreme,Web,Italy,85376.76,12754.0,54512.08
56657,2006,BugShield Extreme,Web,Spain,88353.44,13038.0,56801.48
56680,2006,BugShield Extreme,Mail,Canada,25488.05,3731.0,16459.03
56683,2006,BugShield Extreme,Mail,Japan,4361.0,623.0,2853.34
56693,2006,BugShield Extreme,Mail,Germany,5845.0,835.0,3824.3
56701,2006,BugShield Extreme,E-mail,Canada,43179.08,6255.0,28041.98
56704,2006,BugShield Extreme,E-mail,Japan,5985.0,855.0,3915.9
56710,2006,BugShield Extreme,E-mail,Sweden,0.0,28.0,-67.76
56713,2006,BugShield Extreme,E-mail,France,6608.0,944.0,4323.52
56714,2006,BugShield Extreme,E-mail,Germany,15155.0,2212.0,9801.96
56719,2006,BugShield Extreme,E-mail,Italy,9624.58,1403.0,6229.32
56721,2006,BugShield Extreme,Fax,United States,7357.0,1051.0,4813.58
56726,2006,BugShield Extreme,Fax,Korea,11678.8,1720.0,7516.4
56727,2006,BugShield Extreme,Fax,China,11868.92,1748.0,7638.76
56737,2006,BugShield Extreme,Fax,Belgium,0.0,116.0,-280.72
56742,2006,Sun Blocker,Telephone,United States,485.0,97.0,295.85
56746,2006,Sun Blocker,Telephone,Japan,1325.0,265.0,808.25
56750,2006,Sun Blocker,Telephone,Australia,1250.0,250.0,762.5
56752,2006,Sun Blocker,Telephone,Sweden,3475.0,695.0,2119.75
56755,2006,Sun Blocker,Telephone,France,1360.0,272.0,829.6
56756,2006,Sun Blocker,Telephone,Germany,1425.0,285.0,869.25
56760,2006,Sun Blocker,Telephone,Austria,1100.0,220.0,671.0
56761,2006,Sun Blocker,Telephone,Italy,1485.0,297.0,905.85
56762,2006,Sun Blocker,Telephone,Spain,985.0,197.0,600.85
56763,2006,Sun Blocker,Sales visit,United States,3265.0,653.0,1991.65
56765,2006,Sun Blocker,Sales visit,Mexico,4250.0,850.0,2592.5
56767,2006,Sun Blocker,Sales visit,Japan,980.0,196.0,597.8
56771,2006,Sun Blocker,Sales visit,Australia,7815.0,1563.0,4767.15
56772,2006,Sun Blocker,Sales visit,Netherlands,1225.0,245.0,747.25
56773,2006,Sun Blocker,Sales visit,Sweden,1025.0,205.0,625.25
56776,2006,Sun Blocker,Sales visit,France,2740.0,548.0,1671.4
56778,2006,Sun Blocker,Sales visit,United Kingdom,2110.0,422.0,1287.1
56780,2006,Sun Blocker,Sales visit,Switzerland,2965.0,593.0,1808.65
56784,2006,Sun Blocker,Web,United States,52595.0,10519.0,32082.95
56785,2006,Sun Blocker,Web,Canada,20300.0,4060.0,12383.0
56786,2006,Sun Blocker,Web,Mexico,13005.0,2601.0,7933.05
56787,2006,Sun Blocker,Web,Brazil,9800.0,1960.0,5978.0
56788,2006,Sun Blocker,Web,Japan,19825.0,3965.0,12093.25
56789,2006,Sun Blocker,Web,Korea,15600.0,3120.0,9516.0
56790,2006,Sun Blocker,Web,China,25210.0,5042.0,15378.1
56791,2006,Sun Blocker,Web,Singapore,16240.0,3248.0,9906.4
